Date,ANTPAL,EPTFUS,EUMUND,LASBLO,LASCIN,LASNOC,LASXAN,MYOCAL,MYOYUM,NYCFEM,PARHES,TADBRA,NOID,Total detections,Species,ANTPAL_se,EPTFUS_se,EUMUND_se,LASBLO_se,LASCIN_se,LASNOC_se,LASXAN_se,MYOCAL_se,MYOYUM_se,NYCFEM_se,PARHES_se,TADBRA_se,NOID_se,Total detections_se,Species_se
2020-12-27,0.2,125.2,0.2,0.4,60.6,145.8,0.4,0.0,0.6,0.2,0.8,520.6,375.8,1230.8,6.0,0.2,58.760020422052264,0.2,0.24494897427831783,16.351146748775758,13.013070352534024,0.24494897427831783,0.0,0.6,0.19999999999999998,0.58309518948453,85.85837175255537,33.558009476129534,123.27911420836865,0.6324555320336759
2021-01-03,0.14285714285714285,23.571428571428573,0.2857142857142857,0.42857142857142855,57.714285714285715,46.57142857142857,0.0,0.0,2.857142857142857,0.14285714285714285,0.2857142857142857,302.7142857142857,175.42857142857142,610.1428571428571,5.857142857142857,0.14285714285714285,11.03858415450344,0.18442777839082938,0.2973808570665904,9.169603734789264,12.21992351089993,0.0,0.0,1.3527497820325516,0.14285714285714285,0.18442777839082938,45.88324431471185,25.264182384645377,89.5460585321289,0.34006802040680234
2021-01-10,0.0,55.0,0.42857142857142855,0.2857142857142857,61.142857142857146,116.0,0.0,0.14285714285714285,3.142857142857143,0.5714285714285714,0.7142857142857143,400.42857142857144,281.42857142857144,919.2857142857143,6.714285714285714,0.0,18.475208614068023,0.20203050891044214,0.18442777839082938,11.47549889241997,18.287388316229613,0.0,0.14285714285714285,0.884484553381272,0.2973808570665904,0.2857142857142857,59.7015821529432,43.54901843673081,133.6409037550352,0.4738035414793428
2021-01-17,0.0,64.57142857142857,0.42857142857142855,0.5714285714285714,55.714285714285715,161.14285714285714,0.0,0.0,2.2857142857142856,0.2857142857142857,2.4285714285714284,499.0,333.57142857142856,1120.0,6.714285714285714,0.0,19.72049591627131,0.20203050891044214,0.2973808570665904,6.042367423587599,22.704550174787776,0.0,0.0,0.7468755781599105,0.2857142857142857,0.7514158970504523,49.394428064403414,36.65661581479115,123.13097942937877,0.42056004125370694
2021-01-24,0.0,16.2,0.6,0.0,51.2,89.4,0.0,0.0,0.2,0.4,2.4,559.8,250.8,971.0,6.0,0.0,7.4525163535546834,0.24494897427831777,0.0,9.789790600416334,22.692730113408565,0.0,0.0,0.19999999999999998,0.24494897427831777,1.208304597359457,185.42772176780903,56.381202541272565,257.7799449142621,0.5477225575051661
2021-01-31,0.0,15.933333333333334,0.5333333333333333,0.06666666666666667,48.733333333333334,72.33333333333334,0.06666666666666667,0.06666666666666667,1.6666666666666665,0.33333333333333337,2.3333333333333335,450.59999999999997,214.06666666666666,806.7333333333333,6.266666666666667,0.0,7.892572528964631,0.24494897427831777,0.06666666666666667,9.56955187788481,17.747646913014137,0.06666666666666667,0.06666666666666667,0.4239265962360449,0.22996598285221184,1.1767206890949728,139.4738693268419,44.823642918045174,195.04342861047397,0.6706534180005
2021-02-07,0.0,15.666666666666666,0.4666666666666667,0.13333333333333333,46.266666666666666,55.26666666666667,0.13333333333333333,0.13333333333333333,3.1333333333333333,0.2666666666666667,2.2666666666666666,341.4,177.33333333333331,642.4666666666667,6.533333333333333,0.0,8.332628704374578,0.24494897427831777,0.13333333333333333,9.349313155353286,12.802563712619706,0.13333333333333333,0.13333333333333333,0.6478531924720898,0.21498299142610594,1.1451367808304884,93.5200168858748,33.266083294817776,132.30691230668583,0.793584278495834
2021-02-14,0.0,15.4,0.4,0.2,43.8,38.2,0.2,0.2,4.6,0.2,2.2,232.2,140.6,478.2,6.8,0.0,8.772684879784524,0.24494897427831777,0.2,9.129074432821763,7.857480512225277,0.2,0.2,0.8717797887081347,0.2,1.1135528725660042,47.566164444907685,21.708523671590385,69.57039600289767,0.916515138991168
2021-02-21,0.0,55.0,0.2857142857142857,0.42857142857142855,14.285714285714286,85.14285714285714,0.2857142857142857,0.0,4.857142857142857,0.0,1.0,230.85714285714286,162.85714285714286,555.0,6.285714285714286,0.0,18.09893445955945,0.18442777839082938,0.2973808570665904,2.0084854008536324,14.398129130167556,0.18442777839082938,0.0,1.1004019055515564,0.0,0.5345224838248488,28.128471063208206,20.876540229951633,42.80186911806539,0.18442777839082936
2021-02-28,0.0,10.571428571428571,0.42857142857142855,0.8571428571428571,8.285714285714286,68.57142857142857,0.8571428571428571,0.0,3.7142857142857144,1.0,12.571428571428571,147.85714285714286,108.14285714285714,362.85714285714283,7.714285714285714,0.0,3.624369520588196,0.20203050891044214,0.2608202654786505,3.076131504668421,13.581950808153518,0.4592214648091883,0.0,0.8650429583135689,0.4364357804719847,2.942764677234357,42.82768829103132,22.52874203516643,81.1686746318837,0.5654448612875199
2021-03-07,0.0,22.428571428571427,0.2857142857142857,1.1428571428571428,23.0,158.42857142857142,0.2857142857142857,0.2857142857142857,5.0,0.42857142857142855,17.142857142857142,286.7142857142857,227.14285714285714,742.2857142857143,7.714285714285714,0.0,7.558839489086186,0.18442777839082938,0.2608202654786505,4.326001122779062,46.24307265642588,0.18442777839082938,0.18442777839082938,0.8997354108424374,0.2973808570665904,4.615855548972432,56.13492007387807,45.53566293181044,147.84575525505886,0.6060915267313265
2021-03-14,0.14285714285714285,12.857142857142858,0.42857142857142855,1.2857142857142858,27.714285714285715,73.14285714285714,0.14285714285714285,0.8571428571428571,18.571428571428573,1.0,14.714285714285714,148.85714285714286,133.14285714285714,433.14285714285717,8.571428571428571,0.14285714285714285,4.527316936051173,0.20203050891044214,0.2857142857142857,5.523604265480344,33.27764054953742,0.14285714285714285,0.3400680204068024,6.278675712877916,0.3086066999241838,12.571158005746415,64.56684560221606,49.796456448525845,156.32405727959383,0.3688555567816587
2021-03-21,0.0,31.75,0.25,1.25,25.25,118.5,0.0,0.25,4.75,0.25,31.75,317.75,220.5,752.25,7.25,0.0,27.454128408431888,0.25,0.47871355387816905,7.295832143536929,57.7213132213743,0.0,0.25,2.4281337140555777,0.25,20.356714698922648,53.77480048002658,79.88794235260622,211.89280898605313,0.47871355387816905
2021-03-28,0.0,17.0,0.6666666666666666,0.8333333333333334,33.0,224.66666666666666,0.0,0.0,3.8333333333333335,1.3333333333333333,26.333333333333332,575.5,348.6666666666667,1231.8333333333333,7.166666666666667,0.0,5.64505683467108,0.33333333333333337,0.47726070210921184,6.757711644237765,67.05404122381024,0.0,0.0,0.47726070210921184,0.7149203529842406,14.509001037670068,117.81588744024864,71.3286602830712,252.51104486294813,0.40138648595974313
2021-04-04,0.25,113.75,0.0,2.5,15.5,222.5,11.5,0.5,7.25,1.0,40.75,1323.75,466.75,2206.25,9.5,0.25,33.28757275621039,0.0,0.6454972243679028,11.90588089979066,73.91492857783648,6.739188873051909,0.28867513459481287,0.9464847243000456,0.408248290463863,17.24033545690648,200.82221615150053,62.479830078727545,62.510499118148125,0.5
2021-04-11,0.125,149.94642857142856,0.14285714285714285,3.178571428571429,38.39285714285714,272.3928571428571,6.178571428571429,0.3214285714285714,12.625,0.7857142857142857,30.660714285714285,1043.732142857143,537.5892857142858,2096.1964285714284,8.821428571428571,0.125,34.167725301022884,0.09221388919541469,1.6917444704187181,11.44504981753564,57.5757970599864,3.5396284467293557,0.21576613872597786,2.2694022871540507,0.35281457376522674,14.850715689199266,129.9054001558481,46.049362290735324,77.37923213546792,0.5667651118011922
2021-04-18,0.0,186.14285714285714,0.2857142857142857,3.857142857142857,61.285714285714285,322.2857142857143,0.8571428571428571,0.14285714285714285,18.0,0.5714285714285714,20.571428571428573,763.7142857142857,608.4285714285714,1986.142857142857,8.142857142857142,0.0,35.04787784583538,0.18442777839082938,2.7379917164695335,10.98421873528062,41.23666554213632,0.3400680204068024,0.14285714285714285,3.5923198500080558,0.2973808570665904,12.461095921492051,58.988584160195686,29.618894502743107,92.24796515278771,0.6335302236023843
2021-04-25,0.0,135.14285714285714,0.14285714285714285,7.142857142857143,63.285714285714285,270.2857142857143,0.14285714285714285,1.5714285714285714,24.714285714285715,0.8571428571428571,50.285714285714285,535.5714285714286,581.8571428571429,1671.0,8.428571428571429,0.0,40.9892137794628,0.14285714285714285,2.086562123829204,10.41225076467113,40.96962538371119,0.14285714285714285,0.8123201004396182,5.357301584950099,0.34006802040680234,12.320548622823049,49.81626103939935,41.81445897762922,113.32885145199596,0.29738085706659034
2021-05-02,0.0,65.57142857142857,1.7142857142857142,8.428571428571429,88.42857142857143,169.28571428571428,1.5714285714285714,2.5714285714285716,33.714285714285715,0.0,43.714285714285715,703.4285714285714,502.0,1620.5714285714287,9.0,0.0,13.785529236359794,0.521640530957301,2.5528428864152777,10.767802850688367,37.293376333704984,1.4118063886070087,0.7190318509781666,5.4235565809157515,0.0,10.473809253185244,85.73321219614594,51.18779616461795,153.80737135453944,0.30860669992418366
2021-05-09,0.5714285714285714,128.71428571428572,0.2857142857142857,6.0,77.0,276.14285714285717,0.14285714285714285,1.5714285714285714,23.0,0.0,15.142857142857142,885.7142857142857,693.8571428571429,2108.1428571428573,8.571428571428571,0.20203050891044214,25.153542101901056,0.18442777839082938,1.759328876372492,9.133924207511877,11.350327394960422,0.14285714285714285,0.7190318509781666,5.639993245521116,0.0,5.820442510703818,61.47152429637424,8.514493445851947,39.45970130666073,0.4809288065886703
2021-05-16,0.42857142857142855,160.14285714285714,0.42857142857142855,4.0,51.285714285714285,324.7142857142857,0.2857142857142857,0.8571428571428571,19.571428571428573,0.14285714285714285,31.428571428571427,914.2857142857143,661.0,2169.0,8.857142857142858,0.20203050891044214,15.263446174296494,0.2973808570665904,0.9258200997725513,3.796704621957647,27.941021460786082,0.2857142857142857,0.40406101782088427,5.489631537887466,0.14285714285714285,11.517806386008502,36.830185786037156,9.375753937938104,28.72944399707297,0.4040610178208842
2021-05-23,0.0,122.5,0.75,7.5,101.5,295.75,0.25,3.25,36.75,0.0,26.75,770.25,707.75,2073.0,8.5,0.0,51.491908749498364,0.47871355387816905,1.3228756555322954,17.476174257161283,38.38266752932457,0.25,2.286737122335374,19.11096979921916,0.0,10.546523913909581,136.52495193187215,33.5841604530072,73.02396866782851,0.6454972243679028
2021-05-30,0.75,106.75,0.4583333333333333,6.583333333333334,71.08333333333333,252.125,2.7916666666666665,4.125,36.625,0.0,30.958333333333332,961.2916666666666,650.125,2123.75,8.666666666666668,0.6551081335677849,33.96686267817486,0.3226901102724179,0.994771161099481,12.103763550606054,28.191102280203857,2.404132388529557,2.71393109308632,14.144874837281035,0.0,10.554386626736576,89.83006996969809,30.390333790840458,44.57398367237451,0.47640768647216625
2021-06-06,1.5,91.0,0.16666666666666666,5.666666666666667,40.666666666666664,208.5,5.333333333333333,5.0,36.5,0.0,35.166666666666664,1152.3333333333333,592.5,2174.5,8.833333333333334,1.3102162671355697,16.44181660685137,0.16666666666666669,0.6666666666666667,6.731352844050824,17.999537031083143,4.558264777059114,3.1411250638372663,9.178779875342912,0.0,10.562249339563573,43.13518800752403,27.196507128673712,16.1239986769205,0.30731814857642964
2021-06-13,0.7142857142857143,62.714285714285715,0.14285714285714285,4.285714285714286,30.428571428571427,251.14285714285714,0.8571428571428571,1.0,23.0,0.14285714285714285,35.857142857142854,1149.2857142857142,588.7142857142857,2148.8571428571427,9.0,0.2857142857142857,12.66926217589772,0.14285714285714285,0.9931739816482957,4.336210452507509,20.665624287954245,0.4592214648091883,0.3779644730092272,3.572380825430676,0.14285714285714285,11.4318447693245,35.09287967781546,31.14154649928848,23.48295082803347,0.5773502691896257
2021-06-20,0.6666666666666666,50.0,0.3333333333333333,4.0,33.666666666666664,297.0,0.0,1.3333333333333333,9.0,0.0,12.333333333333334,1167.3333333333333,559.3333333333334,2135.0,8.333333333333334,0.33333333333333337,27.221315177632402,0.33333333333333337,2.3094010767585034,13.93237636267091,42.72391992003231,0.0,0.6666666666666667,5.033222956847167,0.0,10.837178804672574,41.200053937397264,22.805944644129774,77.69384359994898,0.33333333333333337
2021-06-27,0.4444444444444444,76.53333333333333,0.2222222222222222,3.8666666666666667,36.71111111111111,261.26666666666665,0.0,2.3555555555555556,12.200000000000001,0.0,11.88888888888889,1163.6222222222223,582.2888888888889,2151.4666666666667,8.28888888888889,0.22222222222222227,24.54250674762736,0.22222222222222227,1.8301939807417138,11.124309488969995,31.089015653664816,0.0,1.2650133527838556,5.522405032984112,0.0,8.520076484963413,37.686182933527334,20.643938586227378,55.79534013915816,0.2888888888888889
2021-07-04,0.2222222222222222,103.06666666666666,0.1111111111111111,3.7333333333333334,39.75555555555555,225.53333333333336,0.0,3.377777777777778,15.400000000000002,0.0,11.444444444444445,1159.911111111111,605.2444444444445,2167.9333333333334,8.244444444444444,0.11111111111111113,21.863698317622323,0.11111111111111113,1.3509868847249242,8.31624261526908,19.454111387297328,0.0,1.8633600389010447,6.011587109121058,0.0,6.202974165254251,34.1723119296574,18.481932528324986,33.896836678367336,0.24444444444444446
2021-07-11,0.0,129.6,0.0,3.6,42.8,189.8,0.0,4.4,18.6,0.0,11.0,1156.2,628.2,2184.4,8.2,0.0,19.18488988761728,0.0,0.8717797887081347,5.508175741568165,7.819207120929843,0.0,2.461706725018234,6.500769185258004,0.0,3.8858718455450894,30.658440925787463,16.31992647042259,11.99833321757651,0.20000000000000004
2021-07-18,0.2857142857142857,266.0,0.0,2.2857142857142856,31.428571428571427,117.0,0.0,0.5714285714285714,7.285714285714286,0.0,2.142857142857143,1270.4285714285713,562.1428571428571,2259.5714285714284,7.0,0.18442777839082938,35.38899479189755,0.0,1.1895234282663616,4.319706465210135,10.537913410520085,0.0,0.29738085706659034,3.643090562082888,0.0,0.7996597916069841,62.83343708827754,34.09540436245705,12.11228644778504,0.4364357804719847
2021-07-25,1.7142857142857142,483.7142857142857,0.0,1.0,25.142857142857142,86.0,0.0,0.14285714285714285,7.0,0.14285714285714285,1.0,1122.2857142857142,563.0,2291.1428571428573,7.0,1.2289036095775179,39.41761407441764,0.0,0.30860669992418377,4.807873361321343,27.90289283517801,0.0,0.14285714285714285,2.309401076758503,0.14285714285714285,0.6900655593423543,86.53315199712662,26.471907841368463,26.93592800864809,0.5345224838248487
2021-08-01,0.8571428571428571,265.7142857142857,0.0,0.14285714285714285,24.571428571428573,24.571428571428573,3.2857142857142856,0.14285714285714285,2.4285714285714284,0.0,1.1428571428571428,1608.2857142857142,405.2857142857143,2336.714285714286,6.714285714285714,0.8571428571428571,74.6922939499799,0.0,0.14285714285714285,1.9378085666072196,8.331972678032676,1.7956864414252194,0.14285714285714285,1.1923794310046583,0.0,0.40406101782088427,86.8635257679743,25.358115340171516,16.4471944136875,0.521640530957301
2021-08-08,30.571428571428573,308.2857142857143,0.0,0.0,18.571428571428573,9.857142857142858,146.71428571428572,0.14285714285714285,1.7142857142857142,0.0,0.5714285714285714,972.4285714285714,820.1428571428571,2309.0,7.428571428571429,8.76643257751147,34.07814149702352,0.0,0.0,2.8523769774994165,1.9201757289196144,50.80528388611069,0.14285714285714285,0.6441785361175563,0.0,0.2973808570665904,141.37182603785982,99.35157116964757,10.871544333280182,0.36885555678165877
2021-08-15,49.5,356.0,0.0,0.25,11.5,5.25,124.5,0.0,2.25,0.0,0.0,457.25,1158.5,2165.0,6.75,8.431093246627826,72.45343332099591,0.0,0.25,3.840572873934304,2.0155644370746373,38.43717818293464,0.0,0.8539125638299665,0.0,0.0,132.51815913300337,75.31434126379915,247.74247381773947,0.25
2021-08-22,12.666666666666666,332.1666666666667,0.16666666666666666,0.0,30.833333333333332,10.0,49.333333333333336,0.0,0.8333333333333334,0.0,1.0,1311.1666666666667,703.3333333333334,2451.5,7.5,3.2829526005987013,20.863711185799247,0.16666666666666669,0.0,4.482682728505828,2.04939015319192,15.747310175956333,0.0,0.16666666666666669,0.0,0.5163977794943223,78.26340850685658,60.61664604527191,5.953990258641692,0.34156502553198664
2021-08-29,13.25,236.5,0.0,0.25,13.5,24.5,12.5,0.0,3.5,0.0,1.0,1508.75,559.75,2373.5,8.0,3.1983068437325812,11.87083260208258,0.0,0.25,5.204164998665331,8.067424206853966,2.3979157616563596,0.0,0.5,0.0,0.408248290463863,42.07805247394417,32.206042393728964,63.17238320658799,0.0
2021-09-05,28.5,491.5,0.0,0.0,39.25,15.0,18.75,0.0,1.75,0.0,0.75,1057.25,879.25,2532.0,7.0,15.96610994158147,102.10003264772575,0.0,0.0,6.074194048047307,8.020806277010644,8.459462157844316,0.0,1.436140661634507,0.0,0.25,141.7676355872524,132.20462359539474,17.31088289679838,0.40824829046386296
2021-09-12,81.0,358.5,0.25,0.25,24.75,12.0,20.5,0.25,2.0,0.0,0.5,1129.5,924.0,2553.5,8.0,6.892024376045111,31.191612120354836,0.25,0.25,4.643543905251677,2.798809270624444,9.403013701291021,0.25,0.816496580927726,0.0,0.28867513459481287,55.57652382076445,29.835660989270316,10.507933510765392,0.40824829046386296
2021-09-19,70.0,436.5,0.0,0.0,40.0,28.5,2.5,0.5,6.5,0.0,2.5,1171.5,836.0,2594.5,8.5,13.999999999999998,6.499999999999999,0.0,0.0,2.0,11.5,0.5,0.5,2.5,0.0,1.4999999999999998,78.5,57.99999999999999,17.5,0.5
2021-09-26,4.857142857142857,75.14285714285714,0.2857142857142857,0.14285714285714285,24.428571428571427,13.857142857142858,2.7142857142857144,0.14285714285714285,2.2857142857142856,0.0,0.2857142857142857,1729.5714285714287,751.5714285714286,2605.285714285714,7.0,2.4536520053310955,13.903457212110215,0.18442777839082938,0.14285714285714285,5.268311118453078,9.49041765207856,0.7781016494461044,0.14285714285714285,0.865042958313569,0.0,0.18442777839082938,52.62982005653897,22.82736155087025,54.71080431545068,0.5773502691896257
2021-10-03,8.166666666666666,102.5,0.16666666666666666,0.16666666666666666,20.166666666666668,15.833333333333334,4.666666666666667,0.3333333333333333,1.3333333333333333,0.16666666666666666,0.5,1797.0,775.8333333333334,2726.8333333333335,7.5,2.903063515973734,24.47277398797829,0.16666666666666669,0.16666666666666669,4.134542833790024,3.9616214413349047,1.05409255338946,0.210818510677892,0.7149203529842406,0.16666666666666669,0.5,59.43343615620195,31.92117026537578,7.959969290839672,0.6191391873668903
2021-10-10,4.083333333333333,116.08333333333333,0.25,0.25,13.75,30.583333333333336,12.0,0.16666666666666666,1.0,0.08333333333333333,0.5833333333333333,1800.1666666666665,784.5833333333334,2763.5833333333335,6.916666666666666,1.451531757986867,18.6741229659318,0.25,0.25,4.253084258329013,11.433911328992274,9.45422077058945,0.105409255338946,0.524126843158787,0.08333333333333334,0.5833333333333334,56.064288069362874,49.90334741142872,11.64121460179399,0.6429029270167785
2021-10-17,0.0,129.66666666666666,0.3333333333333333,0.3333333333333333,7.333333333333333,45.333333333333336,19.333333333333332,0.0,0.6666666666666666,0.0,0.6666666666666666,1803.3333333333333,793.3333333333334,2800.3333333333335,6.333333333333333,0.0,12.87547194388531,0.33333333333333337,0.33333333333333337,4.371625682868001,18.906201216649645,17.85434898778944,0.0,0.33333333333333337,0.0,0.6666666666666667,52.6951399825238,67.88552455748166,15.322459912748307,0.6666666666666666
2021-10-24,0.14285714285714285,59.285714285714285,0.0,0.14285714285714285,18.285714285714285,210.28571428571428,0.8571428571428571,0.0,3.5714285714285716,0.0,0.2857142857142857,1524.857142857143,630.8571428571429,2448.5714285714284,6.0,0.14285714285714285,15.741534816127269,0.0,0.14285714285714285,2.306453531107111,23.6449071187235,0.4592214648091883,0.0,1.7708908554082907,0.0,0.18442777839082938,107.51421358336292,22.787244313460995,111.4039960689744,0.3086066999241838
2021-10-31,0.14285714285714285,78.0,0.14285714285714285,0.2857142857142857,31.571428571428573,242.42857142857142,0.7142857142857143,0.14285714285714285,2.2857142857142856,0.0,0.7142857142857143,1369.4285714285713,676.5714285714286,2402.4285714285716,6.285714285714286,0.14285714285714285,18.123912118419426,0.14285714285714285,0.18442777839082938,3.092672929738955,35.50644283778927,0.4738035414793428,0.14285714285714285,0.6441785361175563,0.0,0.42056004125370694,63.11850424583341,38.56587261572393,59.42296218949497,0.4738035414793429
2021-11-07,0.23809523809523808,75.91666666666666,0.23809523809523808,0.39285714285714285,47.535714285714285,255.71428571428572,0.5238095238095238,0.15476190476190477,3.0595238095238093,0.16666666666666666,0.8571428571428572,1252.547619047619,657.202380952381,2294.5476190476193,6.809523809523809,0.2380952380952381,27.116233791770615,0.17683782676751741,0.20401728807040417,8.084366239452441,24.605228424144997,0.34231102607861735,0.15476190476190477,0.8608635972335986,0.16666666666666669,0.39285420646190883,61.57776492936851,44.61783209301262,94.85179972392761,0.4841083869761935
2021-11-14,0.3333333333333333,73.83333333333333,0.3333333333333333,0.5,63.5,269.0,0.3333333333333333,0.16666666666666666,3.8333333333333335,0.3333333333333333,1.0,1135.6666666666667,637.8333333333334,2186.6666666666665,7.333333333333333,0.33333333333333337,36.1085554651218,0.210818510677892,0.22360679774997896,13.076059549165926,13.70401401050072,0.21081851067789195,0.16666666666666669,1.077548658349641,0.33333333333333337,0.36514837167011077,60.03702561290362,50.66979157030131,130.28063725836026,0.4944132324730442
2021-11-21,0.0,96.0,0.5714285714285714,0.14285714285714285,36.142857142857146,190.71428571428572,4.285714285714286,0.0,3.2857142857142856,0.7142857142857143,1.0,1042.0,519.1428571428571,1894.2857142857142,7.285714285714286,0.0,50.09134513209699,0.36885555678165877,0.14285714285714285,3.819926273463125,16.127046619051526,2.900856078193911,0.0,0.8370664681546164,0.3595159254890833,0.3779644730092272,102.53594027276019,62.89501023869199,193.50313326929364,0.2857142857142857
2021-11-28,0.14285714285714285,101.85714285714286,0.14285714285714285,0.42857142857142855,68.71428571428571,152.85714285714286,0.2857142857142857,0.0,2.142857142857143,0.14285714285714285,1.2857142857142858,901.4285714285714,509.2857142857143,1739.0,6.857142857142857,0.14285714285714285,42.30131629800918,0.14285714285714285,0.20203050891044214,7.029577937998451,15.002267402325703,0.18442777839082938,0.0,0.5084322977157767,0.14285714285714285,0.521640530957301,67.45293143506571,73.8301507276166,153.0161833955885,0.40406101782088427
2021-12-05,0.14285714285714285,13.571428571428571,0.7142857142857143,0.0,78.14285714285714,91.42857142857143,0.0,0.14285714285714285,1.5714285714285714,0.14285714285714285,0.8571428571428571,881.2857142857143,323.85714285714283,1392.0,6.714285714285714,0.14285714285714285,3.5312020269452207,0.18442777839082938,0.0,5.133589533318634,17.647146191593784,0.0,0.14285714285714285,0.528120786019496,0.14285714285714285,0.2608202654786505,75.39095382316998,33.073099824068336,121.56930220288028,0.420560041253707
2021-12-12,0.0,19.428571428571427,0.8571428571428571,0.14285714285714285,94.0,73.71428571428571,0.14285714285714285,0.2857142857142857,2.2857142857142856,0.2857142857142857,0.5714285714285714,928.0,292.7142857142857,1412.5714285714287,6.428571428571429,0.0,5.388953175388575,0.8571428571428571,0.14285714285714285,27.4677299840411,19.14943028583641,0.14285714285714285,0.18442777839082938,1.084836738085192,0.18442777839082938,0.20203050891044214,122.60039617740696,34.80743919235156,158.22209483039026,0.5714285714285714
2021-12-19,0.0,11.2,0.0,0.0,34.8,41.6,0.0,0.0,1.2,0.6,0.4,342.6,149.2,581.6,5.8,0.0,7.71621668954417,0.0,0.0,5.0039984012787215,13.62571099062357,0.0,0.0,0.19999999999999998,0.39999999999999997,0.24494897427831777,65.96483911903371,39.487213120198795,111.0367506729191,0.19999999999999996
2021-12-26,0.0,35.857142857142854,0.2857142857142857,0.0,76.42857142857143,79.28571428571429,0.0,0.0,0.7142857142857143,0.14285714285714285,0.5714285714285714,1065.2857142857142,313.0,1571.5714285714287,5.142857142857143,0.0,30.416496598164002,0.18442777839082938,0.0,17.92823942018521,13.646409410387713,0.0,0.0,0.420560041253707,0.14285714285714285,0.2973808570665904,152.80016739670995,52.99056519796708,223.73633048352093,0.40406101782088427
2022-01-02,0.2,10.6,2.0,0.0,85.6,27.8,0.0,0.0,1.6,0.2,0.4,542.2,170.8,841.4,6.0,0.2,5.0655700567655755,1.0488088481701516,0.0,15.43243337908834,8.206095295571457,0.0,0.0,0.9273618495495702,0.2,0.4,161.84758262019238,38.6450514296462,194.81442451728256,0.5477225575051662
